,Unnamed: 0,id,nimi,kategooria,hind,vana_hind,soodus
514,680,982936,puding piparkoogimaitseline alma 0.23kg,SH-11-2-2,0.89,1.19,"regular
"
515,681,1007404,vahvlibatoon dumle kismet 0.055kg,SH-9-9-21,0.89,,"
"
516,684,980142,väike kanaviiner m&m 0.3kg,SH-8-22,0.89,,"
"
517,685,1005504,dipikastmesegu küüsl.&tšillimai estrella 0.013kg,SH-9-1,0.89,,"
"
518,686,1003324,šokolaadibatoon nutbar knoppers 0.04kg,SH-9-9-21,0.89,,"
"
519,689,965034,puding vanilli alma 0.23kg,SH-11-2-2,0.89,1.19,"regular
"
520,690,912238,jogurt tuubis vanilje danonki 0.07kg,SH-11-2-5,0.89,,"
"
521,691,207286,vahvlitops vanil-šok.tk väike tom 0.125l,SH-4-1-7,0.89,,"
"
522,692,1003128,tee kummeli herba 0kg,SH-13-17-98,0.89,,"
"
523,665,1360385,pepsi 0.33l purk,SH-3-7,0.89,,"
"
524,677,987349,arbuusisorbett premia 0.073kg  0.08l,SH-4-1-5,0.89,,"
"
525,664,1356598,gaseeritud jook dr.pepper 0.33l,SH-3-7,0.89,,"
"
526,678,987198,jäätis maasika vanilla ninja gl 0.06l 0.042kg,SH-4-1-9,0.89,,"
"
527,662,1356212,karastusjook kelluke 0.5l,SH-3-7,0.89,,"
"
528,636,955803,maasika-banaanijogurt tuubis danonki 0.07kg,SH-11-2-5,0.89,,"
"
529,637,1359776,alkoholivaba nisuõlu go 0.5l,SH-3-1,0.89,,"
"
530,638,107493,puljong kana maggi 0.12kg,SH-13-8-43,0.89,,"
"
531,639,1359777,alkoholivaba õlu go pilsner 0.5l,SH-3-1,0.89,,"
"
532,640,812167,mustad oliivid rimi basic kivideta 0.28kg,SH-13-10-56,0.89,,"
"
533,641,917022,kreeka jogurt maitsestamata alma 0.18kg,SH-11-2-8,0.89,,"
"
534,642,298880,roheline lehtsalat potis rimi tk,SH-12-6,0.89,1.29,"regular
"
535,643,963446,puding šokolaadi-metsapähkli alma 0.23kg,SH-11-2-2,0.89,1.19,"regular
"
536,646,963447,puding karamelli alma 0.23kg,SH-11-2-2,0.89,1.19,"regular
"
537,663,1356213,karastusjook valge klaar 0.5l,SH-3-7,0.89,,"
"
538,647,1360355,pepsi max 0.33l purk,SH-3-7,0.89,,"
"
539,645,952755,jogurtimaius mango alma 0.2kg,SH-11-2-5,0.89,1.19,"regular
"
540,650,162896,vahvlibatoon maapähkli chunky kitkat 0.042kg,SH-9-9-21,0.89,,"
"
541,661,125124,dipp küüslaugukaste taffel 0.014kg,SH-9-1,0.89,,"
"
542,660,929669,kreeka jogurt virsikutega liisu 0.16kg,SH-11-2-5,0.89,,"
"
543,648,812518,joogijogurt maasika alpenrose 1kg,SH-11-2-6,0.89,,"
"
544,658,161087,dipikaste tzatziki maitseline estrella 0.012kg,SH-9-1,0.89,,"
"
545,657,1365070,karb.lood.mineraalvesi värska mineraal 0.5l,SH-3-12-8,0.89,,"
"
546,659,171839,dipikaste hapuk.- ja sibula estrella 0.013kg,SH-9-1,0.89,,"
"
547,655,135491,müslibatoon šokolaadi-banaani corny 0.05kg,SH-13-3-17,0.89,,"
"
548,653,273278,peenleib isa leibur 0.355kg,SH-6-3-14,0.89,,"
"
549,652,910463,jäätis šokol šok gl vanilla ninja 0.08kg,SH-4-1-9,0.89,,"
"
550,651,929687,kreeka jogurt mustikatega liisu 0.16kg,SH-11-2-5,0.89,,"
"
551,656,100801,šokolaadibatoon mars 0.051kg,SH-9-9-21,0.89,,"
"
552,693,801792,aedoad rimi 0.4kg 0.24kg,SH-13-10-50,0.9,,"
"
553,695,809328,päevalilleseemned rimi kooritud kg,SH-9-4-12,0.9,,"
"
554,696,807756,tomatid tükeldatud punega rimi 0.4kg,SH-13-10-63,0.9,,"
"
555,697,1369182,kange hele õlu walter 7% 0.5l,SH-1-6,0.9,,"
"
556,698,141963,vahukommid fini mix 0.09kg,SH-9-6-12,0.9,,"
"
557,699,274904,keefir valio 2.5% 0.5kg,SH-11-1,0.91,,"
"
558,703,977877,jogurt jäätisemaits kommi sipsik 0.165kg,SH-11-2-5,0.92,1.19,"regular
"
559,702,813136,mikropopkorn magus rimi 0.09kg,SH-9-8-19,0.92,,"
"
560,704,977882,jogurt jäätisemaits pallide sipsik 0.165kg,SH-11-2-5,0.92,1.19,"regular
"
561,700,196871,vahvlibatoon valges šokol chunky kitkat 0.04kg,SH-9-9-21,0.92,,"
"
562,701,906169,tosca saiake 0.1kg,SH-6-6,0.92,,"
"
563,705,102954,küüslauguleivake balsnack 0.08kg,SH-6-4-10,0.93,,"
"
564,706,1367109,kar.jook sprite sidr.-laimimaits karb 0.33l,SH-3-7,0.93,,"
"
565,707,1362555,karastusjook coca-cola lime 0.33l prk,SH-3-7,0.93,,"
"
566,708,1354336,karastusjook coca-cola zero 0.33l prk,SH-3-7,0.93,,"
"
567,709,1351912,karastusjook coca-cola 0.33l prk,SH-3-7,0.93,,"
"
568,710,1365993,mineraalvesi sant'anna gaseeritud 1.5l,SH-3-12-8,0.93,,"
"
569,711,100872,pastillid münt mentos 0.038kg,SH-9-3-2,0.93,,"
"
570,712,100787,pastillid puuvilja mentos 0.038kg,SH-9-3-2,0.93,,"
"
571,713,200903,peakapsas kg eesti,SH-12-2-8,0.93,,"
"
572,715,627044,hein närilistele nature living 0.25kg,SH-7-3-9,0.93,,"
"
573,716,1354572,karastusjook fanta apelsini 0.33l prk,SH-3-7,0.93,,"
"
574,723,803626,pikateraline riis aurutatud rimi 0.5kg,SH-13-15-90,0.94,,"
"
575,721,901200,sulatatud juust küüslauguga sertop 0.1kg,SH-11-3-15,0.94,,"
"
576,720,927909,leiva magustoit vahukoorega 0.16kg,SH-16-2,0.94,,"
"
577,722,901189,sulatatud juust sertop 0.1kg,SH-11-3-15,0.94,,"
"
578,718,7005661,koeramaius friskies picnic dog kana 0.042kg,SH-7-2-5,0.94,,"
"
579,717,807426,kooritud maapähkel blanš.poolit.rimi kg,SH-9-4-10,0.94,,"
"
580,719,7125337,närimispulk friskies picnic koerale 0.042kg,SH-7-2-5,0.94,,"
"
581,746,161026,koriander purustatud santa maria 0.02kg,SH-13-12-76,0.95,,"
"
582,747,801015,mahl tomati rimi 1l,SH-3-8-1,0.95,,"
"
583,748,808719,peet marineeritud rimi basic 0.45kg 0.35kg,SH-13-10-55,0.95,,"
"
584,749,918094,kohvikoor alma 10% 0.38l,SH-11-5-24,0.95,,"
"
585,750,981657,kohupiim rosina alma 0.2kg,SH-11-4-21,0.95,,"
"
586,751,981671,kohupiim lahja alma 0.2kg,SH-11-4-21,0.95,,"
"
587,752,100588,sinepiseemned santa maria 0.035kg,SH-13-12-76,0.95,,"
"
588,754,161027,petersell santa maria 0.004kg,SH-13-12-76,0.95,,"
"
589,756,931998,regatt brikett vahvlitega 0.09kg 0.18l,SH-4-1-7,0.95,,"
"
590,757,947415,regatt vanilli pulgajäätis 0.055kg 0.1l,SH-4-1-9,0.95,,"
"
591,758,902665,k.jäätis regatt vahvlitops premia 0.125l 0.065kg,SH-4-1-7,0.95,,"
"
592,759,981670,kohupiim vanilli alma 0.2kg,SH-11-4-21,0.95,,"
"
593,760,298346,rukkitasku eesti pagar 0.34kg,SH-6-2-12,0.95,,"
"
594,761,981672,kohupiim 4% alma 0.2kg,SH-11-4-21,0.95,,"
"
595,745,801780,nelja oa segu rimi 0.4kg 0.24kg,SH-13-10-50,0.95,,"
"
596,753,161028,prantsuse ürdisegu santa maria 0.006kg,SH-13-12-76,0.95,,"
"
597,744,801781,aedoad pruunid rimi 0.4kg 0.24kg,SH-13-10-50,0.95,,"
"
598,755,1350362,mineraalvesi värska originaal 0.5l,SH-3-12-8,0.95,,"
"
599,742,808100,mais magus konserveeritud rimi basic 0.34kg,SH-13-10-52,0.95,,"
"
600,724,808614,herned sügavkülmutatud rimi 400g,SH-4-3-14,0.95,1.39,"loyalty
"
601,726,808645,boršisegu sügavkülmutatud rimi 400g,SH-4-3-14,0.95,1.39,"loyalty
"
602,729,808455,aedoad tomatikastmes rimi 0.4kg 0.2kg,SH-13-10-50,0.95,,"
"
603,730,1003206,šokolaadimunad kiddy 0.02kg,SH-9-6-11,0.95,,"
"
604,731,1005046,šokolaadibatoon white nougat tupla 0.048kg,SH-9-9-21,0.95,,"
"
605,743,801793,aedoad punased tšillikastmes rimi 0.4kg 0.2kg,SH-13-10-50,0.95,,"
"
606,732,279166,ruks leibur 0.39kg,SH-6-3-15,0.95,,"
"
607,733,1355116,mineraalvesi vytautas naturaalne 1.5l,SH-3-12-8,0.95,,"
"
