,Unnamed: 0,id,desc,category,price,old_price,discount_type
5692,7287,177644,küüslaugu salatikaste hesburger 0.375l,SH-13-6-29,3.69,,"
"
5693,7301,813989,broilerikoiva hakkliha rimi 0.4kg,SH-8-2-3,3.69,,"
"
5694,7308,7271078,koeramaius lambalihabatoon hh champ 0.09kg,SH-7-2-5,3.69,,"
"
5695,7303,1008544,maisijahu polenta fioretto ilmolino 1kg,SH-13-4-21,3.69,,"
"
5696,7275,7233473,mänguasi printsessi kroon,SH-5-5-12,3.69,,"
"
5697,7339,7250094,kauss akinu eco koertele bambusest s,SH-7-3-9,3.69,,"
"
5698,7337,1004169,maapähklikreem pähklitükkidega nutego 0.25kg,SH-13-10-62,3.69,,"
"
5699,7336,1004158,maapähklikreem kreemjas nutego 0.25kg,SH-13-10-62,3.69,,"
"
5700,7335,813739,avokaado kuubikud ica sügavkülmutatud 0.25kg,SH-4-3-15,3.69,,"
"
5701,7334,812675,purust tuunikala soolv.northland 0.425kg,SH-8-5-8,3.69,,"
"
5702,7330,1361011,õlu wychwood brewery ginger beard 0.5l,SH-1-6,3.69,,"
"
5703,7327,7259412,pampers niisk.salv new baby 50tk,SH-5-1-2,3.69,,"
"
5704,7324,1004920,iiris piimašokolaadis kalev 0.14kg,SH-9-3-4,3.69,,"
"
5705,7302,1002360,nisujahu 0 manitoba il molino chiavazza 1kg,SH-13-4-21,3.69,,"
"
5706,7323,979313,majonees tradit salati hellmann’s 0.405l,SH-11-6-27,3.69,,"
"
5707,7316,995632,leibjuust hollandi viil mo saaremaa 0.3kg,SH-11-3-17,3.69,,"
"
5708,7315,1372225,õlu lumelausuja õllenaut 7.9% 0.33l pudel,SH-1-6,3.69,,"
"
5709,7314,814247,"broileri kintsuliha,kondi ja nahata rimi 0.5kg",SH-8-9-25,3.69,,"
"
5710,7313,994655,suitsutatud tursamarja määre ica 0.25kg,SH-8-10-25,3.69,,"
"
5711,7312,993271,puuviljamiks õuna-pirni pombel 0.4kg,SH-12-8-35,3.69,,"
"
5712,7311,994036,ahjuvorstikesed itaaliapärased m&m 0.45kg,SH-8-1-31,3.69,,"
"
5713,7309,7271080,koeramaius veiselihamedaljon hh cha 0.09kg,SH-7-2-5,3.69,,"
"
5714,7307,7271066,koeramaius kanamedaljon hh champion 0.09kg,SH-7-2-5,3.69,,"
"
5715,7305,135820,oliivid soolvees terved kalamata gaea 0.3kg,SH-13-10-56,3.69,,"
"
5716,7322,813639,vaarikamääre rimi 0.335kg,SH-13-10-54,3.69,,"
"
5717,7274,106700,tume šokolaad 70% lindt excellence 0.1kg,SH-9-9-22,3.69,,"
"
5718,7292,7103283,närimispulk koertele best friend 6tk 0.075kg,SH-7-2-5,3.69,,"
"
5719,7272,807397,müsli extra white choco&raspberry rimi 0.375kg,SH-13-3-16,3.69,,"
"
5720,7233,156208,maisihelbed gluteenivabad schär 0.25kg,SH-13-3-16,3.69,,"
"
5721,7232,177196,saiad hot dogi dance cake 0.25kg,SH-6-2-11,3.69,,"
"
5722,7230,1000332,tume šokolaad karamelli meresoola lindt 0.1kg,SH-9-9-22,3.69,,"
"
5723,7229,7199831,kpn.kv.v.vein codorniu clasico cava brut 0.2l,SH-1-10-20,3.69,,"
"
5724,7228,964671,avokaado pakitud ready to eat 4tk,SH-12-1-25,3.69,,"
"
5725,7226,934738,wabariigi täissuitsuvorst nõo 0.25kg,SH-8-13,3.69,,"
"
5726,7225,923382,juust special e-piim 0.35kg,SH-11-3-19,3.69,,"
"
5727,7224,103856,kirsid kivideta greenhouse 0.68kg,SH-13-10-60,3.69,,"
"
5728,7223,174353,chilli con carne salvest 0.53kg,SH-13-10-64,3.69,,"
"
5729,7234,812666,purustatud tuunikala õlis northland 0.425kg,SH-8-5-8,3.69,,"
"
5730,7222,939475,kartuli-singisalat 0.5kg,SH-16-6,3.69,,"
"
5731,7220,941073,hakklihakaste 0.4kg,SH-16-1,3.69,,"
"
5732,7219,930581,rakvere chorizo 0.105kg,SH-8-13,3.69,,"
"
5733,7218,980312,juust atleet eesti viilutatud 0.5kg,SH-11-3-17,3.69,5.99,"loyalty
"
5734,7217,941071,guljašš sealihast 0.4kg,SH-16-1,3.69,,"
"
5735,7215,911502,fondant reval 0.17kg,SH-6-1-5,3.69,,"
"
5736,7214,935486,salaami noel fuet extra 0.17kg,SH-8-23,3.69,,"
"
5737,7213,808293,valge veini äädikas modena i love eco 0.25l,SH-13-19-113,3.69,,"
"
5738,7212,288357,kartul pestud mahe 2kg,SH-12-1-1,3.69,,"
"
5739,7211,270437,juust royal gouda red valio 0.25kg,SH-11-3-19,3.69,,"
"
5740,7221,970912,valeri küpsis marta pagar 0.28kg,SH-9-5-5,3.69,,"
"
5741,7237,199359,päikesekuiv tomatid päevalille citres 0.29kg,SH-13-10-63,3.69,,"
"
5742,7235,1003537,piimašokolaaditrühvlid assortii pure 0.096kg,SH-9-6-7,3.69,,"
"
5743,7260,810036,palsamiäädikakreem viigimarja rimi 0.25l,SH-13-19-105,3.69,,"
"
5744,7268,141216,maasikasiirup i love eco 0.5l,SH-3-8-4,3.69,,"
"
5745,7267,141228,leedriõiesiirup i love eco 0.5l,SH-3-8-4,3.69,,"
"
5746,7266,141709,palsamikreem aceto balsamico i love eco 0.18kg,SH-13-19-105,3.69,,"
"
5747,7265,7079205,mootoripuhastaja 0.75l,SH-15-2-8,3.69,,"
"
5748,7264,803347,ekstra-neitsioliiviõli sidru selection 0.25l,SH-13-19-114,3.69,,"
"
5749,7263,141215,mustsõstrasiirup i love eco 0.5l,SH-3-8-4,3.69,,"
"
5750,7262,1000665,hommikusöögih ban.maits täidis nestle 0.35kg,SH-13-3-15,3.69,,"
"
5751,7261,807284,müsli extra fruits and berries rimi 0.375kg,SH-13-3-16,3.69,,"
"
5752,7249,203059,heeringafilee rollmops kapten grant 0.25kg,SH-8-16-20,3.69,,"
"
5753,7271,134652,siirup caramel monin 0.25l,SH-3-8-4,3.69,4.99,"loyalty
"
5754,7259,810037,palsamiäädikakreem trühvli rimi 0.25l,SH-13-19-105,3.69,,"
"
5755,7257,132368,tume šokolaad tsilliga lindt excellence 0.1kg,SH-9-9-22,3.69,,"
"
5756,7256,969013,lihapallid ürdi-toorjuustuseguga 0.3kg,SH-8-12-30,3.69,,"
"
5757,7255,159968,pasta fettuccine barilla 0.5kg,SH-13-14-20,3.69,,"
"
5758,7273,913219,juust cheddar valio 0.25kg,SH-11-3-19,3.69,,"
"
5759,7254,968372,cappuccino kook pagarini 0.22kg,SH-6-1-2,3.69,,"
"
5760,7253,801147,kohv lahustuv fd rimi 0.1kg,SH-13-9-47,3.69,,"
"
5761,7252,905390,kohupiimarull eesti pagar 0.35kg,SH-6-1-2,3.69,,"
"
5762,7251,808331,dipp guacamole rimi planet 0.3kg,SH-13-11-68,3.69,,"
"
5763,7250,958345,rukkisnäkid hapuk.-sibu finn crisp 0.15kg,SH-6-4-10,3.69,,"
"
5764,7258,810279,siirup i love eco rabarberi - õuna 0.5l,SH-3-8-4,3.69,,"
"
5765,7349,934734,mahe tatrapasta penne lisce 0.3kg,SH-19-4,3.7,,"
"
5766,7348,934730,mahe tatrapasta kurkumiga fusilli 0.3kg,SH-19-4,3.7,,"
"
5767,7350,963880,vürtsikad broileritiivad,SH-8-30-1,3.7,,"
"
5768,7347,934731,mahe tatrapasta munaga fusilli 0.3kg,SH-19-4,3.7,,"
"
5769,7346,960648,kitsepiim pastör andri-peedo 0.96l,SH-19-1,3.7,,"
"
5770,7345,934742,mahe tatrapasta fusilli 0.3kg,SH-19-4,3.7,,"
"
5771,7344,938839,suvesalat pip 0.5kg,SH-19-5,3.7,,"
"
5772,7343,904587,mahe maasika marjarullid kaasiku 0.04kg,SH-19-6-1,3.7,,"
"
5773,7342,904588,mahe vaarika marjarullid kaasiku 0.04kg,SH-19-6-1,3.7,,"
"
5774,7351,267254,kuumsuitsupeekon saaremaa vp kg,SH-8-11-20,3.71,,"
"
5775,7357,811980,krõbe seemnemüsli rimi 0.35kg,SH-13-3-16,3.75,,"
"
5776,7355,813219,pruun suhkur rimi 1kg,SH-13-13-85,3.75,,"
"
5777,7356,1004056,pastakaste tomati ja basiili tartu mill 0.34kg,SH-13-16-20,3.75,,"
"
5778,7353,267532,majonees provansaal tarplan 0.9kg,SH-11-6-27,3.75,,"
"
5779,7352,181789,ketšup felix mexican salsa 0.42kg,SH-13-6-32,3.75,,"
"
5780,7354,902957,viru sink rakvere 0.4kg,SH-8-11-20,3.75,,"
"
5781,7358,902106,mahe mustasõstrasiirup niliske 0.25l,SH-19-7,3.78,,"
"
5782,7359,911752,mahe rabarberisiirup niliske 0.25l,SH-19-7,3.78,,"
"
5783,7419,973662,tomatiketšup rand&rossi mahe 0.55kg,SH-13-6-32,3.79,,"
"
5784,7431,161205,nori lehed sushile 0.025kg,SH-13-11-66,3.79,,"
"
5785,7430,154392,sojakaste sushi japanese choice 0.2l,SH-13-11-71,3.79,,"
"
5786,7429,1005760,hernesnäkid meresoolaga my snack 0.08kg,SH-9-8-18,3.79,,"
"
5787,7428,978718,sült naturaalse kallerdisega 0.32kg,SH-8-12-41,3.79,,"
"
5788,7422,1004904,dražeed daim 0.225kg,SH-9-3-4,3.79,,"
"
5789,7418,197993,taimetee calm & relax teekanne öko 0.036kg,SH-13-17-96,3.79,,"
"
5790,7401,287324,juust royal gouda yellow valio 0.3kg,SH-11-3-19,3.79,,"
"
5791,7407,981723,mustika-kardemonijäätis küps.270g 0.5l,SH-4-1-8,3.79,,"
"
5792,7406,957825,mahe taimetee rahu vägi väetee 0.025kg,SH-19-7,3.79,,"
"
5793,7405,917768,mustas juustumoos tšilliga epi 0.12kg,SH-19-5,3.79,,"
"
5794,7403,7264944,koerasööt latvijas gala loomalihaga 0.52kg,SH-7-2-4,3.79,,"
"
5795,7402,102328,ekstra-neitsioliiviõli borges 0.25l,SH-13-19-114,3.79,,"
"
5796,7442,106537,lasanjeplaadid barilla 0.5kg,SH-13-14-86,3.79,,"
"
5797,7400,925071,kohupiimataskud lõuna pagarid 0.25kg,SH-6-1-5,3.79,,"
"
5798,7408,982251,minikrevetid surimi õlis vici 0.32kg,SH-8-3-4,3.79,,"
"
5799,7443,972268,toorjuust vaniljega otto 0.4kg,SH-11-3-15,3.79,,"
"
5800,7454,987961,sidruni-küpsisejäätis classic 0.5l 0.27kg,SH-4-1-8,3.79,,"
"
5801,7446,973645,pealinna minipelmeenid 0.7kg,SH-4-7-25,3.79,,"
"
5802,7492,1367858,õlu lehe sinner santa 10% 0.33l pudel,SH-1-6,3.79,,"
"
5803,7487,995303,rummipallid marta pagar 0.15kg,SH-6-1-5,3.79,,"
"
5804,7486,1372217,õlu tatakoto 10.5% 0.33l purk,SH-1-6,3.79,,"
"
5805,7485,1372177,õlu nihiru 10.5v% 0.33l purk,SH-1-6,3.79,,"
"
5806,7482,993655,margariin optima cardio 45% 0.225kg,SH-11-9-40,3.79,,"
"
5807,7481,994709,mustika broileripooltiivad rannamõisa 0.4kg,SH-8-9-20,3.79,,"
"
5808,7480,994206,juustuvorst suitsutatud m&m 0.5kg,SH-8-4,3.79,,"
"
5809,7445,812879,pitsa 4 juustuga rimi express 0.345kg,SH-4-5-19,3.79,,"
"
5810,7475,174886,tortiljakrõpsud juustu santa maria 0.475kg,SH-13-11-65,3.79,5.15,"loyalty
"
5811,7456,151833,kapparid varrega citres 0.29kg,SH-13-10-55,3.79,,"
"
5812,7455,403186,šampoon bübchen beebidele 0.2l,SH-5-1-1,3.79,,"
"
5813,7399,810205,kinoa köögiviljaseguga rimi gl 0.5kg,SH-4-5-20,3.79,,"
"
5814,7453,102828,pansool 0.45kg,SH-13-12-77,3.79,,"
"
5815,7452,175676,mitmeviljasaiake gluteenivaba schär 0.2kg,SH-13-1-3,3.79,,"
"
5816,7451,941766,heeringafilee tk sinepi-majoneesikastmes 0.3kg,SH-8-16-20,3.79,,"
"
5817,7449,187473,kaste magus bbq heinz 0.5kg 0.4l,SH-13-16-21,3.79,,"
"
5818,7461,903460,piimašokolaad jelly beans milka 0.25kg,SH-9-9-20,3.79,,"
"
5819,7398,604398,liköör bonino amaretto 21% 0.2l,SH-1-5,3.79,,"
"
5820,7391,164514,bbq-kaste klassikaline heinz 0.48kg,SH-13-16-21,3.79,,"
"
5821,7396,947438,jäätis soolakaramelli-küpsise 0.5l 0.25kg,SH-4-1-8,3.79,,"
"
5822,7374,801128,pitsa pepperoniga rimi 0.32kg,SH-4-5-19,3.79,,"
"
5823,7373,812088,marineeritud kornišonid rimi 1.65kg 0.9kg,SH-13-10-51,3.79,,"
"
5824,7372,180902,aprikoosimoos põltsamaa 0.38kg,SH-13-10-54,3.79,,"
"
5825,7371,169405,seljanka suitsuribilihaga salvest 0.53kg,SH-13-10-58,3.79,,"
"
5826,7370,253033,lumekrabi krabim pulgad surimist 0.25kg,SH-8-7,3.79,,"
"
5827,7369,1361120,õlu banana bread beer 5.2% 0.5l,SH-1-6,3.79,,"
"
5828,7368,916743,moskva täissuitsuvorst juustuga 0.25kg,SH-8-13,3.79,,"
"
5829,7367,932428,marmorkeeks kuchenmeister 0.4kg,SH-6-1-1,3.79,,"
"
5830,7366,812238,britta kook rimi 0.3kg,SH-6-1-2,3.79,,"
"
5831,7365,807592,juust gorgonzola ica 0.2kg,SH-11-3-12,3.79,,"
"
5832,7364,264006,t s põdrasnack karni 0.12kg,SH-8-15,3.79,,"
"
5833,7363,902205,fileeribad jogurti-tillimarinaadis 0.5kg,SH-8-9-20,3.79,5.69,"regular
"
5834,7362,197145,juust parmigiano reggiano 0.1kg,SH-11-3-19,3.79,,"
"
5835,7361,916725,toorjuust piimameister otto 0.4kg,SH-11-3-15,3.79,,"
"
5836,7360,902208,fileeribad klassikalises marinaadis 0.5kg,SH-8-9-20,3.79,4.99,"regular
"
5837,7397,221526,t s vorst mündi oskar 0.21kg,SH-8-13,3.79,,"
"
5838,7376,801127,pitsa singiga rimi 0.32kg,SH-4-5-19,3.79,,"
"
5839,7375,810834,mehhiko tšilli lihavaba 0.5kg,SH-4-5-20,3.79,,"
"
5840,7378,939464,pealinna paneeritud juust 0.2kg,SH-4-5-20,3.79,,"
"
5841,7395,186215,kookosjook kondenseeritud nature's charm 0.32kg,SH-13-11-67,3.79,,"
"
5842,7394,810217,meresool cayenne'i pipraga selection.90g,SH-13-12-77,3.79,,"
"
5843,7393,168410,barbecue kaste original missisippi 0.51kg,SH-13-16-21,3.79,,"
"
5844,7392,168407,barbecue kaste sweet&spicy mississippi 0.51kg,SH-13-16-21,3.79,,"
"
5845,7390,188524,tšillikaste terav sriracha uni-eagle 0.23kg,SH-13-11-72,3.79,,"
"
5846,7377,189417,külmkuivatatud puuviljade segu mysnack 0.055kg,SH-9-4-11,3.79,,"
"
5847,7388,189828,tatar veski mati 1kg,SH-13-18-102,3.79,,"
"
5848,7389,178356,piimašokolaad maapähkli&karamelli milka 0.276kg,SH-9-9-20,3.79,,"
"
5849,7386,170123,makaronid fusilli panzani 1kg,SH-13-14-20,3.79,,"
"
5850,7385,170101,makaronid penne rigate panzani 1kg,SH-13-14-20,3.79,,"
"
5851,7384,164498,makaronid spaghetti panzani 1kg,SH-13-14-20,3.79,,"
"
5852,7383,108571,oliiviõli rafin.-tud extra light borges 0.25l,SH-13-19-108,3.79,,"
"
5853,7382,801130,pitsa salaamiga rimi 0.32kg,SH-4-5-19,3.79,,"
"
5854,7381,986865,vanilli-koorejäätis gl.väike tom 0kg 0.09l,SH-4-1-6,3.79,4.79,"loyalty
"
5855,7380,810206,bulgur-kinoa köögiviljadega rimi gl 0.5kg,SH-4-5-20,3.79,,"
"
5856,7387,133209,tume šokolaad 99% lindt exellence 0.05kg,SH-9-9-22,3.79,,"
"
5857,7494,812683,seakeeled rimi kg,SH-8-12-40,3.84,,"
"
5858,7495,277578,ribi jahutatud rimi kg,SH-8-14-25,3.84,,"
"
5859,7503,155419,tume šokolaad tervete pähklitega pergale 0.25kg,SH-9-9-22,3.85,,"
"
5860,7502,158055,tume šokolaad pergale 0.25kg,SH-9-9-22,3.85,,"
"
5861,7500,180901,mustsõstramoos põltsamaa 0.38kg,SH-13-10-54,3.85,,"
"
5862,7501,177905,kaste tikka masala santa maria 0.35kg,SH-13-11-69,3.85,,"
"
5863,7498,1004080,pastakaste napoletana tartu mill 0.34kg,SH-13-16-20,3.85,,"
"
5864,7497,1004055,pastakaste arrabbiata tartu mill 0.34kg,SH-13-16-20,3.85,,"
"
5865,7496,1008862,nacho juustudipp santa maria 0.25kg,SH-13-11-68,3.85,,"
"
5866,7499,173155,tume šokolaad 72% pergale 0.25kg,SH-9-9-22,3.85,,"
"
5867,7504,920531,õhtutee especha 0.04kg,SH-19-7,3.86,,"
"
5868,7505,920524,soojendav vürtsitee especha 0.045kg,SH-19-7,3.86,,"
"
5869,7506,920508,tervisetee especha 0.04kg,SH-19-7,3.86,,"
"
5870,7507,969811,mahe mesi tõlluste 0.15kg,SH-19-5,3.86,,"
"
5871,7589,803531,riis arborio selection by rimi 0.5kg,SH-13-15-90,3.89,,"
"
5872,7588,809622,sushiriis selection by rimi 0.5kg,SH-13-15-90,3.89,,"
"
5873,7586,912314,punane paprika juustutäidi grikios 0.2kg 0.15kg,SH-16-11,3.89,,"
"
5874,7585,994813,pikkpoiss kartulipüreega mamma 0.35kg,SH-16-7,3.89,,"
"
5875,7582,784103,kassiliiv biokraikas orgaaniline 3.5kg,SH-7-3-7,3.89,,"
"
5876,7581,992827,traditional salami rakvere 0.15kg,SH-8-13,3.89,,"
"
5877,7580,7270363,kiisueine gourmet perle kalkuniga 0kg,SH-7-1-1,3.89,,"
"
5878,7568,197356,juustukaste viinamarjade for cheese only 0.06kg,SH-13-10-54,3.89,,"
"
5879,7578,7269056,niisked salvrätikud huggies natural 48tk,SH-5-1-2,3.89,,"
"
5880,7573,810887,lasanjeplaadid ica gluteenivabad 0.25kg,SH-13-14-21,3.89,,"
"
5881,7590,811320,tee roh selection by rimi sencha 0.08kg,SH-13-17-97,3.89,,"
"
5882,7567,155708,pastakaste extra bolognese panzani 0.425kg,SH-13-16-20,3.89,,"
"
5883,7565,197357,juustukas roh viigimar for cheese only 0.06kg,SH-13-10-54,3.89,,"
"
5884,7564,804583,külmsuits lõhefilee rimi 0.12kg,SH-8-17-22,3.89,,"
"
5885,7563,206583,heeringafileetükid sibulaga kapten grant 0.5kg,SH-8-16-20,3.89,,"
"
5886,7562,279781,maisipulgad kondenspiima kuki muki 0.25kg,SH-9-5-5,3.89,,"
"
5887,7579,1370943,õlu wychwood hobgoblin gold 4.5% 0.5l,SH-1-6,3.89,,"
"
5888,7591,803346,ekstra-neitsioliiviõli basii selection 0.25l,SH-13-19-114,3.89,,"
"
5889,7597,140870,trühvlid pergale original 0.2kg,SH-9-6-7,3.89,,"
"
5890,7593,813672,tee selection by rimi gunpowder 0.09kg,SH-13-17-97,3.89,,"
"
5891,7561,804605,õrnsoola lõhefilee tükk rimi 0.12kg,SH-8-16-21,3.89,,"
"
5892,7617,7191817,kiisueine perfect fit kana&lõhe 0kg,SH-7-1-1,3.89,,"
"
5893,7616,7128760,koerasööt schesir  tuunikala 0.15kg,SH-7-2-4,3.89,,"
"
5894,7615,7191818,kiisueine perfect fit  kalaga  0kg,SH-7-1-1,3.89,,"
"
5895,7614,1003642,maisihelbed mee maapähkli krõbe.nestle 0.5kg,SH-13-3-15,3.89,,"
"
5896,7613,7128742,koerasööt schesir kana & loomalihaga 0.15kg,SH-7-2-4,3.89,,"
"
5897,7612,114382,jänestesööt vitakraft 0.5kg,SH-7-4,3.89,,"
"
5898,7592,7270364,kiisueine gourmet perle veiseliha 0kg,SH-7-1-1,3.89,,"
"
5899,7611,114381,meris sööt vitak köög 0.4kg,SH-7-4,3.89,,"
"
5900,7609,192782,kartulikrõpsud sibulamaitselised lay's 0.265kg,SH-9-8-15,3.89,,"
"
5901,7607,813701,pelmeenid kanalihatäidisega rimi 0.4kg,SH-4-7-26,3.89,,"
"
5902,7604,1007287,küpsised bounty 0.18kg,SH-9-5-5,3.89,,"
"
5903,7603,1007276,küpsised twix 0.144kg,SH-9-5-5,3.89,,"
"
5904,7602,403195,kreem bübchen beebidele kaitsev 0.075l,SH-5-1-1,3.89,,"
"
5905,7600,982419,salatikokteil soolvees kaluri 0.1kg 0.2kg,SH-8-3-4,3.89,,"
"
5906,7595,269723,rannakarbid marinaadis marwi 0.3kg,SH-8-3-4,3.89,,"
"
5907,7610,7245956,kiisueine perfect fit indoor mix 0kg,SH-7-1-1,3.89,,"
"
5908,7559,916393,croissant võiga 0.36kg,SH-4-6-23,3.89,,"
"
5909,7526,1367697,õlu a le coq mango pale ale 5.6% 0.75l,SH-1-6,3.89,,"
"
5910,7557,196765,kiivimoos küllus 0.4kg,SH-13-10-54,3.89,,"
"
5911,7535,806998,himaalaja roosa sool rimi jäme 0.5kg,SH-13-12-77,3.89,,"
"
5912,7531,104055,austrikaste santa maria 0.2l,SH-13-11-72,3.89,,"
"
5913,7529,973927,koorene kukeseenekaste 0.35l,SH-16-1,3.89,,"
"
5914,7528,1003226,kookoseäädikas orgaaniline detox 0.5l,SH-13-19-105,3.89,,"
"
5915,7527,1366368,õlu baltic porter 6% 0.75l a le coq,SH-1-6,3.89,,"
"
5916,7558,281389,jogurtijook maasika actimel 0kg,SH-11-2-4,3.89,,"
"
5917,7522,812608,tagliatelle pasta ica gluteenivaba 0.25kg,SH-13-14-21,3.89,,"
"
5918,7521,913838,kuumsuitsu räim kalameister  0.4kg,SH-8-17-23,3.89,,"
"
5919,7520,812538,kinoajahu rimi 0.5kg,SH-13-4-20,3.89,,"
"
5920,7519,946883,pühajärve toorvorstikesed m&m 0.45kg,SH-8-1-31,3.89,,"
"
5921,7518,141195,seente assortii marineeritud posolskije 0.53kg,SH-13-10-61,3.89,,"
"
5922,7517,7203820,niisked salvrätikud pampers pure 48tk,SH-5-1-2,3.89,,"
"
5923,7511,810904,konserveer puuviljakokteil ica 830 0.48kg,SH-13-10-60,3.89,,"
"
5924,7509,186537,segupakk kalev mesikäpp nelipäkk 0.5kg,SH-9-6-8,3.89,5.59,"loyalty
"
5925,7508,200839,broileri kints suitsutatud tallegg vp kg,SH-8-11-20,3.89,,"
"
5926,7536,968346,porgandikook eesti pagar 0.3kg,SH-6-1-2,3.89,,"
"
5927,7537,197355,juustukaste õuntega for cheese only 0.06kg,SH-13-10-54,3.89,,"
"
5928,7534,951100,kaste bbq original hellmann's 0.43l,SH-13-16-21,3.89,,"
"
5929,7540,807145,himaalaja roosa sool rimi peenike 0.5kg,SH-13-12-77,3.89,,"
"
5930,7556,169398,vaarikamoos küllus 0.4kg,SH-13-10-54,3.89,,"
"
5931,7555,169396,kirsimoos küllus 0.4kg,SH-13-10-54,3.89,,"
"
5932,7554,169362,maasika-metsmustikamoos küllus 0.4kg,SH-13-10-54,3.89,,"
"
5933,7553,169361,maasikamoos küllus 0.4kg,SH-13-10-54,3.89,,"
"
5934,7552,174255,pähklite ja rosinate segu seeberger 0.15kg,SH-9-4-13,3.89,,"
"
5935,7539,7183783,vahuvein veuve du vernay ice rose 11% 0.2l,SH-1-10-25,3.89,,"
"
5936,7550,141194,seente assortii marineeritud ohotnitšji 0.53kg,SH-13-10-61,3.89,,"
"
5937,7549,108659,mehhiko pada salvest 0.53kg,SH-13-10-64,3.89,,"
"
5938,7551,809086,beebiõli ica hjartat 0.15l,SH-5-1-1,3.89,,"
"
5939,7547,274034,või eesti epiim 82% 0.25kg,SH-11-9-41,3.89,,"
"
5940,7546,804917,vööttuunifilee soolvees rimi 0kg,SH-8-5-8,3.89,,"
"
5941,7545,804901,vööttuunifilee oliivõlis rimi 0kg,SH-8-5-8,3.89,,"
"
5942,7544,927286,šok.kook tum.šokolaadiga lava 0kg,SH-4-6-22,3.89,,"
"
5943,7543,269801,juust synnove itaallane kõva 0.15kg,SH-11-3-19,3.89,,"
"
5944,7542,804454,vanillijäätis maapähklit.rimi basic 0.45kg,SH-4-1-6,3.89,,"
"
5945,7541,804189,fuet vorstikesed selection by rimi 0.15kg,SH-8-23,3.89,,"
"
5946,7548,192792,kartulikrõpsud hapukoore maits lay's 0.265kg,SH-9-8-15,3.89,,"
"
5947,7618,917671,mozzarellasalat,SH-16-6,3.9,,"
"
5948,7619,960589,suitsupõsk nõo vp kg,SH-8-11-20,3.9,,"
"
5949,7620,284428,juust lacey swiss valio kg,SH-11-3-19,3.9,,"
"
5950,7621,807402,kooritud mandel rimi kg,SH-9-4-10,3.9,,"
"
5951,7622,809317,aprikoos rimi kuivatatud kg,SH-9-4-11,3.9,,"
"
5952,7625,117885,kassitoit friskies loomaliha-kana-juurv 1kg,SH-7-1-3,3.93,,"
"
5953,7624,117886,kassisööt friskies kanam.-juur 1kg,SH-7-1-3,3.93,,"
"
5954,7626,117884,kassisööt friskies lõhe-tuun.-juurv 1 k,SH-7-1-3,3.93,,"
"
5955,7627,993300,juust gouda metsiku küüslauguga kg,SH-11-3-19,3.94,,"
"
5956,7628,141890,ketšup felix öko 0.5kg,SH-13-6-32,3.95,,"
"
5957,7629,1004572,majoneesi-ketšupikaste heinz 0.425kg 0.415l,SH-13-6-27,3.95,,"
"
5958,7630,1008838,pilaff põltsamaa 0.52kg,SH-13-10-64,3.95,,"
"
5959,7631,196819,kana-karri mahlane topz! põltsamaa 0.38kg,SH-13-10-64,3.95,,"
"
5960,7632,196821,pasta bolognese topz! põltsamaa 0.38kg,SH-13-10-64,3.95,,"
"
5961,7633,133604,tex mex dipikaste santa maria 0.25kg,SH-13-11-68,3.95,,"
"
5962,7634,980125,kaptenisink karni vp kg,SH-8-4,3.96,,"
"
5963,7832,7059758,brandy aramis vsop 0.2l,SH-1-1,3.99,,"
"
5964,7833,916656,maitselt mahedad toorvorstikesed 0.45kg,SH-8-1-31,3.99,,"
"
5965,7834,906976,suitsutatud juustupats topfood 0.15kg,SH-11-3-13,3.99,,"
"
5966,7835,903121,küpsis juustutangid köömn pärnamäed 0.2kg,SH-9-5-6,3.99,,"
"
5967,7836,921556,koorejäätis stracciatella premia 0.48kg 1l,SH-4-1-8,3.99,,"
"
5968,7837,919550,sea saba rakvere 0.6kg,SH-8-14-25,3.99,,"
"
5969,7838,903139,kalmaarirõngad nowaco exclusive 0.3kg,SH-4-2-12,3.99,,"
"
5970,7839,811172,metsjõhvikad rimi sügavkülmutatud 400g,SH-4-3-15,3.99,,"
"
5971,7842,802082,bitter beloff pipranaps 35% 0.2l,SH-1-5,3.99,,"
"
5972,7841,810475, broileri rinnafilee sise. rimi gl 0.5kg,SH-8-9-25,3.99,,"
"
5973,7831,104951,näkileib rukki finn crisp 0.4kg,SH-6-4-10,3.99,,"
"
5974,7843,221912,või president 82% 0.2kg,SH-11-9-41,3.99,,"
"
5975,7844,7243137,beebi sokid i love eco 2 paari 0-6m,SH-5-8-2,3.99,,"
"
5976,7845,193574,küpsised besee pipi pärnamäed 0.08kg,SH-9-5-5,3.99,,"
"
5977,7855,1007647,sarapuupähklikreem milka 0.35kg,SH-13-10-62,3.99,,"
"
5978,7856,7258861,aromatiseeritud veinijook faber gluhwein 1l,SH-1-11-1,3.99,,"
"
5979,7840,810476,broileri rinnafilee lõigud rimi gl 0.5kg,SH-8-9-25,3.99,,"
"
5980,7830,810062,maasika-jogurtikook rimi 0.35kg,SH-6-1-2,3.99,,"
"
5981,7826,951748,küpsis kevadlill lõuna pagarid 0.25kg,SH-9-5-5,3.99,,"
"
5982,7828,916778,juust old saare 3 kuud mo saaremaa 0.28kg,SH-11-3-19,3.99,,"
"
5983,7812,108133,makaronid tagliatelle barilla 0.5kg,SH-13-14-20,3.99,,"
"
5984,7813,812187,valged oad rimi 0.5kg,SH-13-7-37,3.99,,"
"
