,id,desc,category,price,old_price,discount_type
1258,100574,Basiilik Santa Maria 9g,SH-13-12-76,1.29,1.65,"loyalty
"
1259,100570,Karri Santa Maria 34 g,SH-13-12-73,1.29,1.65,"loyalty
"
1260,100561,Pune Santa Maria 5g,SH-13-12-76,1.29,1.65,"loyalty
"
1261,100518,Broilerimaitseaine Santa Maria 43g,SH-13-12-73,1.29,1.65,"loyalty
"
1262,100480,Cayenne pipar Santa Maria 30 g,SH-13-12-75,1.29,1.65,"loyalty
"
1263,160103,Küüslaugusool Santa Maria 77g,SH-13-12-76,1.29,1.65,"loyalty
"
1264,7159161,Püree õun ban.vaarik.täistera Hipp 100g,SH-5-6-23,1.29,1.79,"loyalty
"
1265,7159160,Püree Hipp õuna-maasika-banaani 4k 100g,SH-5-6-23,1.29,1.79,"loyalty
"
1266,7159155,Püree ploomi/mustsõstra/pirni Hipp 100g,SH-5-6-23,1.29,1.79,"loyalty
"
1267,7159129,Püree virsik&metsamari Hipp 4k 100g,SH-5-6-23,1.29,1.79,"loyalty
"
1268,7159128,Püree banaan-mango bio Hipp 4k 100g,SH-5-6-23,1.29,1.79,"loyalty
"
1269,274220,Juustuvorst Rakvere 300g,SH-8-4,1.29,1.89,"loyalty
"
1270,101257,Mahl tomati Põltsamaa 1l,SH-3-8-1,1.29,1.75,"loyalty
"
1271,932846,Öko odrahelbed Jahu-Jaan 500g,SH-19-4,1.29,,"
"
1272,196216,Tee eükalüpt-münt Lipton 20pk,SH-13-17-98,1.29,1.79,"loyalty
"
1273,7159149,Püree Hipp õuna-banaani-küpsise 4k 100g,SH-5-6-23,1.29,1.79,"loyalty
"
1274,196227,Tee sidrunheina&kummeli Lipton 20pk,SH-13-17-98,1.29,1.79,"loyalty
"
1275,166880,Seemne-pähkli Salat Mix Zelta Rieksts 150g,SH-9-4-12,1.29,,"
"
1276,803424,Nektar punase viinamarja Rimi 1l,SH-3-8-3,1.29,,"
"
1277,1004114,Šokolaadibatoon Crunchy Geisha 50g,SH-9-9-21,1.29,,"
"
1278,811231,Hapukoor Rimi 20% 500g,SH-11-5-22,1.29,1.36,"regular
"
1279,811378,Kuumsuitsutatud peekon Rimi Basic 200g,SH-8-11-20,1.29,,"
"
1280,271355,Vorst Laste viilutatud Rakvere 190g,SH-8-4,1.29,,"
"
1281,274017,Must seemneleib Fazer 280g,SH-6-3-15,1.29,,"
"
1282,938850,"Täispiim Alma 3,8-4,2% 1l",SH-11-8-37,1.29,,"
"
1283,274018,Röstsai Tosta Eesti Pagar 500g,SH-6-7-21,1.29,,"
"
1284,805802,Juust Mozzarella Rimi 45% 125g,SH-11-3-10,1.29,,"
"
1285,811479,Tuunikala purus.soolvees 185g,SH-8-5-8,1.29,,"
"
1286,905302,Suitsujuustu snäkk singiga Ramyno 75g,SH-11-3-13,1.29,,"
"
1287,938716,Majonees klassik. Provansaal Lemmik 210g,SH-11-6-27,1.29,,"
"
1288,1350170,"Õlu Saku On Ice 5%vol 0,33l",SH-1-6,1.29,,"
"
1289,1363502,"Õlu Karl Friedrich Märzen 5,0%vol 0,568l",SH-1-6,1.29,,"
"
1290,920265,Kohupiimakreem mustika Alma 300g,SH-11-4-21,1.29,,"
"
1291,1356485,"Õlu Karl Friedrich 5%vol 0,568l prk",SH-1-6,1.29,,"
"
1292,1358252,"Muu alk.jook Saku On Ice Granaatõun 0,33l",SH-1-6,1.29,,"
"
1293,1358242,"Muu alk.jook Saku On Ice Tsitrus 0,33l",SH-1-6,1.29,,"
"
1294,1361407,"Õlu Alexander Dunkel 4,2% 0,568l purk",SH-1-6,1.29,,"
"
1295,129073,Juurviljapuljong Maggi 120g,SH-13-8-43,1.29,,"
"
1296,1365729,"Muu alk.jook Sinebr.LD Grapefruit 5,5% 0,33l",SH-1-3,1.29,,"
"
